Timestamp,Left Eye X,Left Eye Y,Right Eye X,Right Eye Y,Left Speed,Right Speed,Average EAR,Blink Count
2024-11-27 14:13:18,1161,556,885,651,0,0,0.2328242398738423,0
2024-11-27 14:13:19,1276,591,975,631,371.9396956190057,239.49974958038217,0.28780591960227564,0
2024-11-27 14:13:20,1313,609,1011,637,56.85985548091351,35.96133014953907,0.3024341685778167,0
2024-11-27 14:13:21,1310,630,1004,658,54.152193560048545,85.62213597202775,0.26860950569935205,0
2024-11-27 14:13:22,1306,656,1004,683,28.410726744382956,0.0,0.2686615387688807,1
2024-11-27 14:13:23,1298,643,999,674,100.36741459822078,44.88567235350528,0.2638477799893222,1
2024-11-27 14:13:24,1315,647,1014,676,27.870611062382054,27.870611062382054,0.26038612384023185,1
2024-11-27 14:13:25,1316,641,1017,671,41.18880919871206,0.0,0.29474126138651446,1
2024-11-27 14:13:26,1341,646,1034,672,51.608864170491316,57.700464263385946,0.2874794860510951,1
2024-11-27 14:13:27,1337,641,1031,667,49.71174257015023,24.855871285075114,0.27989741595689815,1
2024-11-27 14:13:28,1309,642,1006,667,29.650944463296007,41.93276779716465,0.28034527594425807,2
2024-11-27 14:13:29,1290,638,988,663,30.498040384797168,43.130742337982525,0.28711597055960136,3
2024-11-27 14:13:30,1299,644,997,668,67.65456124924638,30.2560395882476,0.291315257898756,3
2024-11-27 14:13:31,1308,644,1002,664,42.50975806613148,30.058938195161105,0.28780073194654643,3
2024-11-27 14:13:32,1304,639,1002,665,52.60238788000402,0.0,0.3071389921921255,3
2024-11-27 14:13:33,1303,640,1002,665,0.0,15.456888577693427,0.30501319580341685,3
2024-11-27 14:13:34,1300,638,999,662,28.391303170606232,0.0,0.30265041653459634,4
2024-11-27 14:13:35,1303,639,999,664,0.0,29.9563186538489,0.2880440190922241,4
2024-11-27 14:13:36,1302,642,999,668,30.245130771505007,42.773074132810216,0.2866313581918498,4
2024-11-27 14:13:37,1292,622,990,650,141.04176396947952,126.85832588039953,0.3071495355675657,4
2024-11-27 14:13:38,1254,554,978,543,508.4203505432556,458.22027355755927,0.2915793187837118,4
2024-11-27 14:13:39,1321,526,1030,490,69.10417010366477,61.808648752201236,0.2582767997656552,4
2024-11-27 14:13:40,1308,529,1016,497,0.0,60.813895997506144,0.26349251492152465,5
2024-11-27 14:13:41,1165,529,885,552,285.64742738447916,230.29631847120643,0.26534064344096675,5
2024-11-27 14:13:42,1170,581,896,591,66.55701647327982,29.765202642765395,0.32327357928012557,5
2024-11-27 14:13:43,1184,593,907,601,30.75589188555003,0.0,0.30909451318316256,5
2024-11-27 14:13:44,1186,589,907,596,29.935579647565145,29.935579647565145,0.3221023858177893,6
2024-11-27 14:13:45,1183,593,907,600,25.407705354979402,56.813356326019374,0.3006825370448481,7
2024-11-27 14:13:46,1184,593,908,601,42.03826763464272,0.0,0.2937864502934829,7
2024-11-27 14:13:47,1184,589,907,596,29.976015208473292,0.0,0.3244586572604016,8
2024-11-27 14:13:48,1157,497,876,526,335.25239333430807,118.12019040396125,0.18818513153952215,8
2024-11-27 14:13:49,1287,489,1003,478,133.06398510703684,42.07852674769606,0.26795461712094915,10
2024-11-27 14:13:50,1283,499,1001,491,42.52895973783974,67.24418964458553,0.25654880349003056,10
2024-11-27 14:13:51,1287,499,1002,492,0.0,55.873766943084554,0.2536884100509367,10
2024-11-27 14:13:52,1284,503,1000,494,65.1858800385001,65.1858800385001,0.23544046403616511,11
2024-11-27 14:13:53,1281,503,998,493,63.14082593764031,0.0,0.24172186202429874,11
2024-11-27 14:13:54,1281,503,994,496,0.0,39.722764967358145,0.24227244069256482,11
2024-11-27 14:13:55,1265,546,980,553,43.46480253180715,137.44777404996378,0.2786301336839758,11
2024-11-27 14:13:56,1256,564,970,574,0.0,0.0,0.30077971275494164,11
2024-11-27 14:13:57,1255,567,968,577,30.5091324366985,30.5091324366985,0.2623931950081104,11
2024-11-27 14:13:58,1133,547,849,569,119.67142673723555,94.60856983290921,0.31475661480717976,11
2024-11-27 14:13:59,1131,531,849,551,0.0,0.0,0.2829449985751025,12
2024-11-27 14:14:00,1138,532,855,550,30.56783249400567,61.13566498801134,0.28524685684085893,12
2024-11-27 14:14:01,1136,539,854,551,61.01116420472315,61.01116420472315,0.28999228008986966,12
2024-11-27 14:14:02,1125,534,842,548,42.5723033748105,60.2063288141189,0.29818909027921314,12
2024-11-27 14:14:03,1135,525,852,540,77.19028584468835,15.438057168937672,0.31679535294010674,12
2024-11-27 14:14:04,1166,420,940,482,349.4831160851118,295.21040748549535,0.2919065339009053,12
2024-11-27 14:14:05,1075,391,875,454,52.36310234857902,84.68239876026546,0.3597495371786841,12
2024-11-27 14:14:06,1082,399,870,470,0.0,33.3999838401547,0.3298730676487418,12
2024-11-27 14:14:07,1083,399,877,472,60.029253910778436,84.89418501976103,0.3318786987142355,12
2024-11-27 14:14:08,1201,545,941,534,143.421486359875,118.26838744896942,0.29121123512279784,12
2024-11-27 14:14:09,1197,536,933,518,72.34121270459002,137.25780050712837,0.24904882243816712,14
2024-11-27 14:14:11,1189,525,928,506,0.0,0.0,0.27502057096404786,14
2024-11-27 14:14:12,1252,500,1033,481,278.74759378390326,355.03102011398835,0.26515021441826003,14
2024-11-27 14:14:21,687,456,410,480,21.751211510884037,36.32555169324831,0.21998229802275385,15
2024-11-27 14:14:22,1252,545,978,529,94.52024827475414,133.67181702902946,0.27162598643940106,16
2024-11-27 14:14:23,1248,549,935,532,117.63525214577686,90.22211985004337,0.23288513165557884,17
