Timestamp,Left Eye X,Left Eye Y,Right Eye X,Right Eye Y,Left Speed,Right Speed,Average EAR,Blink Count
2024-11-27 10:00:22,1211,746,919,729,73.62324967156827,64.4871215196196,,
2024-11-27 10:00:23,1239,697,953,683,101.4583851280993,159.18101094947394,,
2024-11-27 10:00:24,1233,688,951,671,92.79159121102438,68.22173466569639,,
2024-11-27 10:00:25,1211,678,925,670,53.771598511183335,47.16081168519126,,
2024-11-27 10:00:26,981,631,704,666,87.3376645010828,32.548825803415234,,
2024-11-27 10:00:27,1028,636,750,661,32.08044050575944,28.693618287606338,,
2024-11-27 10:00:28,1040,637,760,658,0.0,23.526777015646022,,
2024-11-27 10:00:29,1049,637,774,657,0.0,0.0,,
2024-11-27 10:00:30,1141,451,881,482,1144.47728531517,1059.780558290816,,
2024-11-27 10:00:31,1159,423,891,426,87.9911683853428,122.02179592359208,,
2024-11-27 10:00:32,1189,498,876,505,114.19950883154272,105.286744867342,,
2024-11-27 10:00:33,1126,479,824,477,106.33182609561575,93.25918078472024,,
2024-11-27 10:00:34,1115,482,811,483,69.29526830557758,34.64763415278879,0.2838739536188145,5.0
2024-11-27 10:00:35,1123,482,822,483,237.2447865194152,342.1592970529037,0.2838739536188145,5.0
2024-11-27 10:00:36,1124,474,823,474,38.439027181868816,0.0,0.2838739536188145,5.0
2024-11-27 10:00:37,1126,479,827,478,35.07978947019766,24.805157016973208,0.2838739536188145,5.0
2024-11-27 10:00:38,1109,454,819,456,219.91885652463645,153.3902867173786,0.2838739536188145,5.0
2024-11-27 10:00:39,1181,514,875,526,387.5527519900325,264.2666923661217,0.2838739536188145,5.0
2024-11-27 10:00:40,1408,554,1083,517,30.418194476676724,43.0178231718186,0.2838739536188145,5.0
2024-11-27 10:00:41,1386,563,1067,521,125.84786026473547,28.14043703748432,0.2838739536188145,5.0
2024-11-27 10:00:42,1345,579,1027,539,29.34085106085302,41.494229501827355,0.2838739536188145,5.0
2024-11-27 10:00:43,1348,577,1033,531,40.434923934638455,103.0892330866807,0.2838739536188145,5.0
2024-11-27 10:00:44,1347,573,1032,523,0.0,43.470217595184586,0.2838739536188145,5.0
2024-11-27 10:00:45,1343,572,1028,522,118.5534921846293,125.7449673856466,0.2838739536188145,5.0
2024-11-27 10:00:46,1345,572,1032,525,118.88303476355914,91.17912543157468,0.2838739536188145,5.0
2024-11-27 10:00:47,1345,572,1032,523,41.14423967701154,41.14423967701154,0.2838739536188145,5.0
2024-11-27 10:00:48,1345,579,1026,531,27.90584290295538,83.71752870886615,0.2838739536188145,5.0
2024-11-27 10:00:49,1344,576,1030,527,27.9995460583849,0.0,0.288037026807483,9.0
2024-11-27 10:00:50,1344,587,1026,547,95.04140671027388,63.36093780684925,0.288037026807483,9.0
2024-11-27 10:00:51,1337,592,1023,548,24.577392078848217,24.577392078848217,0.288037026807483,9.0
2024-11-27 10:00:52,1337,593,1021,544,30.871796381622527,61.743592763245054,0.288037026807483,9.0
2024-11-27 10:00:53,1341,598,1027,549,30.70882906364628,0.0,0.288037026807483,9.0
2024-11-27 10:00:54,1342,599,1028,550,0.0,33.04709302783665,0.288037026807483,9.0
2024-11-27 10:00:55,1339,595,1030,549,46.92997564532431,49.46853785848507,0.288037026807483,9.0
2024-11-27 10:00:56,1342,594,1027,545,0.0,0.0,0.288037026807483,9.0
2024-11-27 10:00:58,1345,596,1031,547,14.37523005898421,40.659290623297714,0.288037026807483,9.0
2024-11-27 10:00:59,1346,600,1030,555,38.51341995317019,77.02683990634038,0.288037026807483,9.0
2024-11-27 10:01:00,1343,601,1025,555,23.141728639875947,36.590285747779234,0.288037026807483,9.0
2024-11-27 10:01:01,1341,598,1026,552,20.85903337054705,14.7495639453103,0.288037026807483,9.0
2024-11-27 10:01:02,1340,598,1026,551,15.010535959688502,15.010535959688502,0.288037026807483,9.0
2024-11-27 10:01:03,1340,600,1025,553,20.371257350394167,32.209786014346186,0.288037026807483,9.0
2024-11-27 10:01:04,1340,599,1026,551,20.97149868130278,0.0,0.2721809008962194,9.0
2024-11-27 10:01:05,1340,598,1024,552,28.683610699838948,32.069251682490105,0.2721809008962194,9.0
2024-11-27 10:01:06,1340,595,1028,546,0.0,35.337118978212885,0.2721809008962194,9.0
2024-11-27 10:01:07,1214,356,951,390,137.76654147242573,74.71439728426549,0.2721809008962194,9.0
2024-11-27 10:01:08,1342,413,1062,426,0.0,42.91729024112207,0.2721809008962194,9.0
2024-11-27 10:01:09,1305,420,1020,442,64.42908669065982,64.42908669065982,0.2721809008962194,9.0
2024-11-27 10:01:10,1243,449,953,484,64.65605602180729,91.4374713155945,0.2721809008962194,9.0
2024-11-27 10:01:11,1256,458,962,487,35.09141120434778,55.48439285764567,0.2721809008962194,9.0
2024-11-27 10:01:12,1259,458,965,490,33.43007213167019,0.0,0.2721809008962194,9.0
2024-11-27 10:01:13,1257,454,965,484,52.7535641291702,83.41070866996745,0.2721809008962194,9.0
2024-11-27 10:01:14,1257,452,966,479,0.0,0.0,0.2721809008962194,9.0
2024-11-27 10:01:15,1256,455,964,487,33.939312942094396,47.99743666033461,0.2721809008962194,9.0
2024-11-27 10:01:16,1258,462,965,492,0.0,41.03323672679789,0.2721809008962194,9.0
2024-11-27 10:01:17,1256,465,962,493,26.702386106088777,37.762876578953644,0.2721809008962194,9.0
2024-11-27 10:01:18,1245,456,958,484,29.5344402664526,29.5344402664526,0.2721809008962194,9.0
2024-11-27 10:01:19,1246,463,959,488,27.920518162997677,27.920518162997677,0.26877875806654,15.0
