Timestamp,Left Eye X,Left Eye Y,Right Eye X,Right Eye Y,Left Speed,Right Speed,Average EAR,Blink Count
2024-11-28 09:14:17,1049,659,765,660,0,0,0.27011965555750445,0
2024-11-28 09:14:18,1058,632,781,636,78.88725592492541,145.71235777605122,0.20074236374189142,0
2024-11-28 09:14:19,1071,577,800,577,122.6584003509285,138.8398819506884,0.2817612889491443,1
2024-11-28 09:14:20,1055,573,788,571,28.919852170555462,0.0,0.30118312011522963,1
2024-11-28 09:14:21,1089,571,820,571,0.0,0.0,0.28441592097639967,1
2024-11-28 09:14:22,1147,549,896,540,33.47062156360473,138.00290806181846,0.31794793738171756,1
2024-11-28 09:14:23,1147,557,894,547,28.95279118087625,28.95279118087625,0.32369276490651633,1
2024-11-28 09:14:24,1134,560,876,548,0.0,27.7529544101105,0.3199832333833874,1
2024-11-28 09:14:26,1084,574,814,570,45.69769310154522,54.260359541789335,0.27784700267969276,1
2024-11-28 09:14:27,1048,586,776,580,58.440501320180296,41.32367477944087,0.27269895758083,2
2024-11-28 09:14:28,1042,593,769,586,0.0,0.0,0.2812220603283928,2
2024-11-28 09:14:29,1040,608,765,605,27.68608864979042,39.15404205759743,0.2608074618382348,2
2024-11-28 09:14:30,1041,615,762,616,0.0,54.895315127837655,0.258997527908681,2
2024-11-28 09:14:31,1000,595,718,602,123.46469810696364,156.17186265723373,0.24916500999624763,2
2024-11-28 09:14:32,1023,610,743,613,80.73171417607331,57.085942550715565,0.27710630167882155,2
2024-11-28 09:14:33,1063,599,787,603,39.87631411900237,28.196812122271446,0.2840719849957699,2
2024-11-28 09:14:34,1033,600,760,604,155.5408377260321,119.08851929505465,0.2853140659336594,2
2024-11-28 09:14:35,1045,591,772,588,0.0,27.7902827194604,0.2933737882185097,3
2024-11-28 09:14:36,1045,592,771,592,0.0,0.0,0.29147774926188696,3
2024-11-28 09:14:37,1051,600,777,601,29.090949444787384,41.14081524712838,0.28086742545666016,3
2024-11-28 09:14:38,1029,619,748,625,31.54370976475543,99.74996870792127,0.24199512243111693,3
2024-11-28 09:14:39,1003,627,722,632,90.26090699109078,108.48010944208794,0.27392330708958895,3
2024-11-28 09:14:40,1114,571,845,582,30.834575742872687,43.60667520559101,0.3363029055052439,3
2024-11-28 09:14:41,1094,581,821,592,176.26257536004687,151.1439114391144,0.2469765454988836,3
2024-11-28 09:14:42,1028,606,754,604,31.637693949748442,31.637693949748442,0.2597546231724207,4
2024-11-28 09:14:43,1026,607,752,609,56.568939240677054,28.284469620338527,0.2717556316231771,4
2024-11-28 09:14:44,1023,603,750,605,0.0,0.0,0.28563781459515514,4
2024-11-28 09:14:45,1022,575,744,572,30.409813958209476,30.409813958209476,0.31161263167206055,4
2024-11-28 09:14:46,1041,610,767,611,28.496623320152732,28.496623320152732,0.250821384421463,4
2024-11-28 09:14:47,944,576,668,577,29.535064185168753,29.535064185168753,0.3079726508516208,4
2024-11-28 09:14:48,972,577,694,577,27.77574401017178,27.77574401017178,0.32004747397106603,4
2024-11-28 09:14:49,1045,606,769,606,70.61672787322891,99.8671342887305,0.2918188485833404,4
2024-11-28 09:14:50,1043,617,768,620,27.31555845001628,27.31555845001628,0.2781929022255927,4
2024-11-28 09:14:51,956,597,705,612,61.7254421875261,55.20891386901667,0.23686658405908925,5
2024-11-28 09:14:52,899,569,688,585,137.59598691782426,153.8369900897134,0.25134754284523936,6
2024-11-28 09:14:53,984,568,747,570,95.59249186784149,42.75026199101789,0.1831471500270603,6
2024-11-28 09:14:54,1060,594,784,582,117.85410917458212,117.85410917458212,0.25029796874558247,7
2024-11-28 09:14:55,1043,643,767,658,0.0,62.44683321918828,0.21381531740481163,7
2024-11-28 09:14:56,1058,601,787,611,93.08126821618262,127.92796687392298,0.2517457534765919,8
2024-11-28 09:14:57,988,634,702,656,79.94395500543445,89.38005889116799,0.25764750717613627,9
2024-11-28 09:14:58,988,638,706,658,29.649896437887474,41.93128566541819,0.2555189246297339,10
2024-11-28 09:14:59,996,629,710,653,60.39401575256663,60.39401575256663,0.19883246864408693,10
2024-11-28 09:15:00,1034,638,758,657,121.77461715285817,181.5308812585352,0.2344071683311904,11
2024-11-28 09:15:01,1029,673,748,653,65.95648866563953,41.71454613010016,0.26097851211424117,12
2024-11-28 09:15:02,1082,661,800,663,40.9915524209125,40.9915524209125,0.24937377425333634,12
2024-11-28 09:15:03,1041,664,763,680,59.68373046082917,0.0,0.23089319896145988,12
2024-11-28 09:15:04,1032,655,756,690,57.89718955331014,86.84578432996521,0.265563892286113,13
2024-11-28 09:15:05,1021,661,743,700,43.59193369330738,30.824151919571992,0.2666452718578481,13
2024-11-28 09:15:06,995,668,716,709,68.69670433256627,68.69670433256627,0.26726585767640515,13
2024-11-28 09:15:07,977,668,700,711,41.62876854715608,0.0,0.277278355874178,13
2024-11-28 09:15:08,978,667,700,708,0.0,0.0,0.2802484413699401,13
2024-11-28 09:15:09,1004,670,726,710,40.42913637489672,63.92407738911836,0.2634087235734188,13
2024-11-28 09:15:10,973,654,694,697,0.0,0.0,0.2694759515977813,13
2024-11-28 09:15:11,987,654,706,696,42.63288796702236,30.146004183047875,0.24462017665217484,13
2024-11-28 09:15:12,975,661,699,705,41.09407177012895,58.115793630449694,0.23411623605535842,13
2024-11-28 09:15:13,1015,662,742,698,28.07338442488538,0.0,0.27140074766407973,13
2024-11-28 09:15:14,1008,650,732,689,62.19576947557117,39.33605847391622,0.28237422541910484,13
2024-11-28 09:15:15,1001,664,723,701,28.714145860574654,0.0,0.24413096489054043,13
